row,W,AA,AE,BZ,CA,O,a_not,h_not,a_over_h_not,implied_hedge,h_over_a_px 
2558,42.2,10490.74,253.05689194226863,-24084.706972739063,95.49560078384029,1.0,1016374.6342495885,1001819.5189670647,1.0145286800735636,252.207502492771,248.59573459715637
2559,42.15,10492.67,253.05942493346774,-24084.706972739063,95.49560078384029,1.0,1015170.3989009515,1002003.8254765775,1.0131402426713407,252.207502492771,248.93641755634638
2560,42.1,10487.8,253.062779017685,-24084.706972739063,95.49560078384029,1.0,1013966.1635523146,1001538.7619007601,1.0124083082196134,252.207502492771,249.11638954869355
2561,42.0,10460.55,253.06426647854016,-24084.706972739063,95.49560078384029,1.0,1011557.6928550407,998936.5067794005,1.0126346229114513,252.207502492771,249.06071428571425
2562,42.0,10471.34,253.06460809036616,-24084.706972739063,95.49560078384029,1.0,1011557.6928550407,999966.9043118582,1.0115911721610014,252.207502492771,249.31761904761905
2563,41.95,10452.18,253.06468629659489,-24084.706972739063,95.49560078384029,1.0,1010353.4575064038,998137.2086008398,1.0122390476983503,252.207502492771,249.1580452920143
2564,41.9,10455.31,253.0616813318755,-24084.706972739063,95.49560078384029,1.0,1009149.2221577667,998436.1098312931,1.0107298927001787,252.207502492771,249.53007159904533
2565,41.8,10447.09,253.05416359279536,-24084.706972739063,95.49560078384029,1.0,1006740.7514604927,997651.1359928501,1.009111016005206,252.207502492771,249.93038277511963
2566,41.75,10435.89,253.04466187262352,-24084.706972739063,95.49560078384029,1.0,1005536.5161118559,996581.585264071,1.008985647517671,252.207502492771,249.9614371257485
2567,41.75,10427.2,253.04095516882973,-24084.706972739063,95.49560078384029,1.0,1005536.5161118559,995751.7284932595,1.0098265334004515,252.207502492771,249.75329341317368
2568,41.8,10437.43,253.0349622524682,-24084.706972739063,95.49560078384029,1.0,1006740.7514604927,996728.6484892782,1.0100449635779907,252.207502492771,249.69928229665075
2569,41.75,10418.42,253.0298037473349,-24084.706972739063,95.49560078384029,1.0,1005536.5161118559,994913.2771183774,1.010677552745348,252.207502492771,249.54299401197605
2570,41.7,10417.0,253.02360861803126,-24084.706972739063,95.49560078384029,1.0,1004332.280763219,994777.6733652643,1.0096047666265289,252.207502492771,249.8081534772182
2571,41.6,10393.82,253.01858901704335,-24084.706972739063,95.49560078384029,1.0,1001923.810065945,992564.0853390949,1.0094298442439136,252.207502492771,249.85144230769228
2572,41.7,10390.44,253.0148386560376,-24084.706972739063,95.49560078384029,1.0,1004332.280763219,992241.3102084455,1.0121855141792409,252.207502492771,249.17122302158273
2573,41.65,10392.28,253.00898005851778,-24084.706972739063,95.49560078384029,1.0,1003128.0454145819,992417.0221138878,1.010792865360047,252.207502492771,249.51452581032416
2574,41.65,10396.32,253.00225049056922,-24084.706972739063,95.49560078384029,1.0,1003128.0454145819,992802.8243410544,1.0104000722201616,252.207502492771,249.61152460984394
2575,41.7,10388.42,252.99472669724534,-24084.706972739063,95.49560078384029,1.0,1004332.280763219,992048.4090948622,1.0123823308981106,252.207502492771,249.12278177458032
2576,41.9,10422.15,252.98944116368017,-24084.706972739063,95.49560078384029,1.0,1009149.2221577667,995269.4757093011,1.0139457170014925,252.207502492771,248.73866348448686
2577,42.1,10421.31,252.98513746109674,-24084.706972739063,95.49560078384029,1.0,1013966.1635523146,995189.2594046426,1.0188676716214813,252.207502492771,247.53705463182897
2578,42.25,10424.73,252.98258197258735,-24084.706972739063,95.49560078384029,1.0,1017578.8695982253,995515.8543593233,1.0221623946442329,252.207502492771,246.73917159763312
2579,42.25,10437.03,252.97671242940342,-24084.706972739063,95.49560078384029,1.0,1017578.8695982253,996690.4502489647,1.0209577801653893,252.207502492771,247.0302958579882
2580,42.35,10451.02,252.96719337739262,-24084.706972739063,95.49560078384029,1.0,1019987.3402954993,998026.4337039306,1.0220043336027345,252.207502492771,246.77733175914994
2581,42.3,10459.87,252.95585293084477,-24084.706972739063,95.49560078384029,1.0,1018783.1049468623,998871.5697708676,1.0199340293372874,252.207502492771,247.2782505910166
2582,42.6,10495.8,252.94728561147693,-24084.706972739063,95.49560078384029,1.0,1026008.5170386841,1002302.7267070308,1.0236513277875003,252.207502492771,246.38028169014083
2583,42.3,10458.75,252.93698939891644,-24084.706972739063,95.49560078384029,1.0,1018783.1049468623,998764.6146979897,1.0200432513870408,252.207502492771,247.2517730496454
2584,42.1,10421.94,252.92521903004453,-24084.706972739063,95.49560078384029,1.0,1013966.1635523146,995249.4216331365,1.0188060816839917,252.207502492771,247.5520190023753
2585,42.1,10404.01,252.9136828555007,-24084.706972739063,95.49560078384029,1.0,1013966.1635523146,993537.1855110822,1.0205618655639181,252.207502492771,247.12612826603325
2586,42.05,10402.72,252.90079957604544,-24084.706972739063,95.49560078384029,1.0,1012761.9282036775,993413.996186071,1.0194762023606345,252.207502492771,247.38929845422118
2587,42.0,10395.56,252.88958305080442,-24084.706972739063,95.49560078384029,1.0,1011557.6928550407,992730.2476844587,1.0189653183374807,252.207502492771,247.51333333333332
2588,42.0,10392.41,252.8771428659731,-24084.706972739063,95.49560078384029,1.0,1011557.6928550407,992429.4365419897,1.0192741726602763,252.207502492771,247.43833333333333
2589,42.05,10401.0,252.86515287420025,-24084.706972739063,95.49560078384029,1.0,1012761.9282036775,993249.7437527229,1.0196447918297298,252.207502492771,247.3483947681332
2590,42.0,10393.41,252.85343892912638,-24084.706972739063,95.49560078384029,1.0,1011557.6928550407,992524.9321427735,1.0191761033863171,252.207502492771,247.46214285714285
2591,41.9,10353.05,252.84258116647922,-24084.706972739063,95.49560078384029,1.0,1009149.2221577667,988670.7296951376,1.0207131574219293,252.207502492771,247.08949880668257
2592,41.95,10363.1,252.83473745173652,-24084.706972739063,95.49560078384029,1.0,1010353.4575064038,989630.4604830153,1.0209401365973256,252.207502492771,247.03456495828365
2593,42.15,10430.41,252.82598854454977,-24084.706972739063,95.49560078384029,1.0,1015170.3989009515,996058.2693717756,1.0191877625203896,252.207502492771,247.45931198102016
2594,41.95,10415.46,252.81067041846723,-24084.706972739063,95.49560078384029,1.0,1010353.4575064038,994630.610140057,1.0158077252057753,252.207502492771,248.2827175208581
2595,42.2,10435.04,252.7989988486606,-24084.706972739063,95.49560078384029,1.0,1016374.6342495885,996500.4140034048,1.0199440160454523,252.207502492771,247.27582938388625
2596,42.2,10436.47,252.78736357231708,-24084.706972739063,95.49560078384029,1.0,1016374.6342495885,996636.9727125256,1.0198042638166867,252.207502492771,247.3097156398104
2597,42.35,10451.17,252.77408771257615,-24084.706972739063,95.49560078384029,1.0,1019987.3402954993,998040.7580440481,1.021989665326356,252.207502492771,246.78087367178276
2598,42.45,10471.42,252.76554371745934,-24084.706972739063,95.49560078384029,1.0,1022395.8109927733,999974.5439599209,1.0224218378040542,252.207502492771,246.67656065959952
2599,42.5,10472.28,252.75851936872743,-24084.706972739063,95.49560078384029,1.0,1023600.0463414101,1000056.670176595,1.0235420420331358,252.207502492771,246.40658823529412
2600,42.45,10464.86,252.7517666258324,-24084.706972739063,95.49560078384029,1.0,1022395.8109927733,999348.0928187789,1.02306275294826,252.207502492771,246.52202591283864
2601,42.45,10474.93,252.74676979044892,-24084.706972739063,95.49560078384029,1.0,1022395.8109927733,1000309.7335186722,1.0220792387937798,252.207502492771,246.75924617196702
2602,42.4,10472.97,252.7397313329338,-24084.706972739063,95.49560078384029,1.0,1021191.5756441362,1000122.5621411358,1.0210664315560427,252.207502492771,247.00400943396227
2603,42.45,10478.09,252.73183712199767,-24084.706972739063,95.49560078384029,1.0,1022395.8109927733,1000611.4996171491,1.0217709984184262,252.207502492771,246.83368669022377
2604,42.25,10456.25,252.7212565690235,-24084.706972739063,95.49560078384029,1.0,1017578.8695982253,998525.87569603,1.019081121847658,252.207502492771,247.4852071005917
2605,42.25,10457.79,252.70976217947884,-24084.706972739063,95.49560078384029,1.0,1017578.8695982253,998672.9389212372,1.018931053341057,252.207502492771,247.52165680473374
2606,42.25,10465.75,252.69608778445365,-24084.706972739063,95.49560078384029,1.0,1017578.8695982253,999433.0839034765,1.0181560786679955,252.207502492771,247.71005917159763
2607,42.25,10463.14,252.68269355653416,-24084.706972739063,95.49560078384029,1.0,1017578.8695982253,999183.8403854306,1.0184100547559887,252.207502492771,247.64828402366862
2608,42.0,10438.44,252.65554655298467,-24084.706972739063,95.49560078384029,1.0,1011557.6928550407,996825.0990460699,1.014779517312585,252.207502492771,248.53428571428572
2609,41.95,10431.75,252.6301316028774,-24084.706972739063,95.49560078384029,1.0,1010353.4575064038,996186.2334768259,1.0142214613628342,252.207502492771,248.67103694874848
2610,41.9,10417.28,252.6036025219012,-24084.706972739063,95.49560078384029,1.0,1009149.2221577667,994804.4121334838,1.0144197289932788,252.207502492771,248.62243436754179
2611,42.1,10429.15,252.58090157869307,-24084.706972739063,95.49560078384029,1.0,1013966.1635523146,995937.9449147879,1.018101748938855,252.207502492771,247.7232779097387
2612,42.1,10436.57,252.55552165051014,-24084.706972739063,95.49560078384029,1.0,1013966.1635523146,996646.522272604,1.0173779177397995,252.207502492771,247.89952494061757
2613,41.95,10419.54,252.5290961543405,-24084.706972739063,95.49560078384029,1.0,1010353.4575064038,995020.2321912553,1.0154099633545957,252.207502492771,248.37997616209773
2614,41.85,10391.55,252.5046918084977,-24084.706972739063,95.49560078384029,1.0,1007944.9868091298,992347.3103253155,1.0157179611629128,252.207502492771,248.30465949820785
2615,41.9,10398.67,252.47868693944358,-24084.706972739063,95.49560078384029,1.0,1009149.2221577667,993027.2390028965,1.0162351872352045,252.207502492771,248.1782816229117
2616,41.8,10386.95,252.45363897788175,-24084.706972739063,95.49560078384029,1.0,1006740.7514604927,991908.03056171,1.0149537259925026,252.207502492771,248.4916267942584
2617,41.45,10368.19,252.4230005130088,-24084.706972739063,95.49560078384029,1.0,998311.1040200342,990116.533091005,1.0082763701596285,252.207502492771,250.1372738238842
2618,41.15,10338.16,252.39034047451605,-24084.706972739063,95.49560078384029,1.0,991085.6919282124,987248.8001994663,1.003886448611506,252.207502492771,251.2311057108141
2619,41.1,10327.66,252.35780541291314,-24084.706972739063,95.49560078384029,1.0,989881.4565795755,986246.096391236,1.0036860578730216,252.207502492771,251.28126520681263
2620,41.3,10359.12,252.32801537655783,-24084.706972739063,95.49560078384029,1.0,994698.3979741232,989250.3879918957,1.0055072103568103,252.207502492771,250.8261501210654
2621,41.25,10367.0,252.2962291062797,-24084.706972739063,95.49560078384029,1.0,993494.1626254864,990002.8933260723,1.0035265243394236,252.207502492771,251.3212121212121
2622,41.3,10379.56,252.26401736782367,-24084.706972739063,95.49560078384029,1.0,994698.3979741232,991202.3180719173,1.0035271102967218,252.207502492771,251.32106537530268
2623,41.4,10383.3,252.23340019827234,-24084.706972739063,95.49560078384029,1.0,997106.8686713972,991559.4716188489,1.005594618589535,252.207502492771,250.80434782608694
2624,41.5,10373.82,252.207502492771,-24084.706972739063,95.49560078384029,1.0,999515.3393686711,990654.173323418,1.0089447622428378,252.207502492771,249.97156626506023
2741,43.1,10888.39,248.9759900453834,21499.578382658798,-87.03134694063586,1.0,926631.8282925942,947631.24771495,0.9778400939468888,247.03258237889477,252.63085846867747
2742,43.05,10872.17,248.9525638250971,21499.578382658798,-87.03134694063586,1.0,925556.8493734612,946219.599267573,0.9781628388271539,247.03258237889477,252.54750290360047
2743,42.9,10854.87,248.92651065990094,21499.578382658798,-87.03134694063586,1.0,922331.9126160624,944713.9569655,0.976308125666598,247.03258237889477,253.02727272727276
2744,42.8,10843.07,248.89690593659645,21499.578382658798,-87.03134694063586,1.0,920181.9547777965,943686.9870716004,0.9750923424654361,247.03258237889477,253.3427570093458
2745,42.75,10827.32,248.86429687932528,21499.578382658798,-87.03134694063586,1.0,919106.9758586636,942316.2433572854,0.9753699804474008,247.03258237889477,253.2706432748538
2746,42.65,10825.12,248.82724291901218,21499.578382658798,-87.03134694063586,1.0,916957.0180203976,942124.7743940161,0.9732861749763383,247.03258237889477,253.81289566236813
2747,42.65,10834.62,248.79113255122115,21499.578382658798,-87.03134694063586,1.0,916957.0180203976,942951.5721899521,0.9724327792262082,247.03258237889477,254.0356389214537
2748,42.6,10807.43,248.75491440285987,21499.578382658798,-87.03134694063586,1.0,915882.0391012648,940585.1898666362,0.9737364025805318,247.03258237889477,253.69553990610328
2749,42.5,10803.96,248.7152362754716,21499.578382658798,-87.03134694063586,1.0,913732.0812629989,940283.191092752,0.9717626454654615,247.03258237889477,254.21082352941175
2750,42.6,10825.55,248.67592210580725,21499.578382658798,-87.03134694063586,1.0,915882.0391012648,942162.1978732004,0.972106545103105,247.03258237889477,254.12089201877933
2751,42.6,10826.95,248.63767356910904,21499.578382658798,-87.03134694063586,1.0,915882.0391012648,942284.0417589175,0.9719808449601148,247.03258237889477,254.1537558685446
2752,42.5,10812.32,248.596037832293,21499.578382658798,-87.03134694063586,1.0,913732.0812629989,941010.7731531758,0.9710112863014624,247.03258237889477,254.4075294117647
2753,42.0,10724.67,248.55345204288074,21499.578382658798,-87.03134694063586,1.0,902982.2920716695,933382.4755938292,0.9674300896823472,247.03258237889477,255.3492857142857
2754,42.15,10742.05,248.5116605871342,21499.578382658798,-87.03134694063586,1.0,906207.2288290682,934895.0804036573,0.9693143624606491,247.03258237889477,254.85290628706997
2755,42.3,10747.25,248.47415001753131,21499.578382658798,-87.03134694063586,1.0,909432.1655864671,935347.6434077487,0.972293213112866,247.03258237889477,254.07210401891254
2756,42.35,10760.44,248.43791223855146,21499.578382658798,-87.03134694063586,1.0,910507.1445056001,936495.5868738957,0.9722492633894332,247.03258237889477,254.08358913813458
2757,42.45,10757.18,248.40455347308495,21499.578382658798,-87.03134694063586,1.0,912657.102343866,936211.8646828693,0.9748403505364865,247.03258237889477,253.4082449941107
2758,42.45,10768.2,248.36864198758144,21499.578382658798,-87.03134694063586,1.0,912657.102343866,937170.950126155,0.9738427148440857,247.03258237889477,253.6678445229682
2759,42.55,10769.89,248.336953040951,21499.578382658798,-87.03134694063586,1.0,914807.0601821318,937318.0331024847,0.9759836340224434,247.03258237889477,253.11139835487663
2760,42.55,10775.72,248.30391881598803,21499.578382658798,-87.03134694063586,1.0,914807.0601821318,937825.4258551486,0.9754555964911832,247.03258237889477,253.24841363102232
2761,42.3,10754.21,248.2700592928822,21499.578382658798,-87.03134694063586,1.0,909432.1655864671,935953.3815824555,0.9716639562206102,247.03258237889477,254.2366430260047
2762,42.25,10743.89,248.23562802831913,21499.578382658798,-87.03134694063586,1.0,908357.1866673342,935055.2180820281,0.9714476419163175,247.03258237889477,254.29325443786982
2763,42.3,10737.35,248.20151645460254,21499.578382658798,-87.03134694063586,1.0,909432.1655864671,934486.0330730365,0.973189682242569,247.03258237889477,253.83806146572107
2764,42.45,10770.09,248.16801259829816,21499.578382658798,-87.03134694063586,1.0,912657.102343866,937335.4393718728,0.973671819082671,247.03258237889477,253.71236749116608
2765,42.55,10786.0,248.1355898932815,21499.578382658798,-87.03134694063586,1.0,914807.0601821318,938720.1081016983,0.9745259021158884,247.03258237889477,253.49001175088134
2766,42.25,10731.06,248.1049961561095,21499.578382658798,-87.03134694063586,1.0,908357.1866673342,933938.6059007797,0.9726090997076062,247.03258237889477,253.98958579881656
2767,42.3,10745.87,248.07345443245308,21499.578382658798,-87.03134694063586,1.0,909432.1655864671,935227.5401489707,0.9724180763983975,247.03258237889477,254.0394799054374
2768,42.05,10706.57,248.0403783732771,21499.578382658798,-87.03134694063586,1.0,904057.2709908023,931807.2082142036,0.9702192288503717,247.03258237889477,254.6152199762188
2769,43.35,10951.54,248.00901742420083,21499.578382658798,-87.03134694063586,1.0,932006.7228882589,953127.2772742513,0.9778407827689153,247.03258237889477,252.63068050749712
2770,43.45,10985.8,247.9804600166405,21499.578382658798,-87.03134694063586,1.0,934156.6807265248,956108.9712204373,0.9770399701763166,247.03258237889477,252.83774453394705
2771,43.4,11000.12,247.95495386764873,21499.578382658798,-87.03134694063586,1.0,933081.7018073918,957355.2601086274,0.9746451925291753,247.03258237889477,253.45898617511523
2772,43.3,10977.19,247.92909776475003,21499.578382658798,-87.03134694063586,1.0,930931.7439691259,955359.6313232785,0.9744306891842214,247.03258237889477,253.51478060046193
2773,43.2,10988.03,247.90144168484093,21499.578382658798,-87.03134694063586,1.0,928781.7861308601,956303.051124115,0.971221188763432,247.03258237889477,254.35254629629628
2774,43.3,10985.14,247.87554346519195,21499.578382658798,-87.03134694063586,1.0,930931.7439691259,956051.5305314566,0.9737254888882748,247.03258237889477,253.6983833718245
2775,42.8,10932.84,247.8457830497169,21499.578382658798,-87.03134694063586,1.0,920181.9547777965,951499.7910864613,0.9670858190384837,247.03258237889477,255.44018691588786
2776,42.65,10940.61,247.8136137842104,21499.578382658798,-87.03134694063586,1.0,916957.0180203976,952176.0246521902,0.9630120841945613,247.03258237889477,256.52075029308327
2777,42.65,10968.28,247.78117569475705,21499.578382658798,-87.03134694063586,1.0,916957.0180203976,954584.1820220375,0.9605826655099852,247.03258237889477,257.16951934349356
2778,42.45,10918.29,247.75019654447675,21499.578382658798,-87.03134694063586,1.0,912657.102343866,950233.4849884751,0.9604556319702153,247.03258237889477,257.2035335689046
2779,42.6,10930.92,247.72054010180992,21499.578382658798,-87.03134694063586,1.0,915882.0391012648,951332.6909003353,0.962735799854076,247.03258237889477,256.5943661971831
2780,42.9,10998.44,247.6904447525885,21499.578382658798,-87.03134694063586,1.0,922331.9126160624,957209.0474457671,0.9635637221328284,247.03258237889477,256.3738927738928
2781,43.0,11015.03,247.66082385123033,21499.578382658798,-87.03134694063586,1.0,924481.8704543283,958652.8974915122,0.9643551622004183,247.03258237889477,256.163488372093
2782,43.2,11045.91,247.6327614393904,21499.578382658798,-87.03134694063586,1.0,928781.7861308601,961340.425485039,0.9661320397113732,247.03258237889477,255.6923611111111
2783,43.35,11061.18,247.60551410139246,21499.578382658798,-87.03134694063586,1.0,932006.7228882589,962669.3941528226,0.9681482849140044,247.03258237889477,255.1598615916955
2784,43.05,11015.71,247.57361221083946,21499.578382658798,-87.03134694063586,1.0,925556.8493734612,958712.0788074317,0.9654169065281694,247.03258237889477,255.88176538908246
2785,41.95,10875.67,247.53563311693281,21499.578382658798,-87.03134694063586,1.0,901907.3131525366,946524.2089818652,0.9528623828044281,247.03258237889477,259.25315852205006
2786,41.9,10871.54,247.49635102529015,21499.578382658798,-87.03134694063586,1.0,900832.3342334036,946164.7695190004,0.9520882231657786,247.03258237889477,259.4639618138425
2787,42.15,10894.48,247.45861397119918,21499.578382658798,-87.03134694063586,1.0,906207.2288290682,948161.2686178185,0.9557522109610017,247.03258237889477,258.46927639383154
2788,42.25,10919.46,247.4207623168104,21499.578382658798,-87.03134694063586,1.0,908357.1866673342,950335.3116643955,0.9558280909045231,247.03258237889477,258.4487573964497
2789,42.3,10921.47,247.38391094929884,21499.578382658798,-87.03134694063586,1.0,909432.1655864671,950510.2446717463,0.9567831285190774,247.03258237889477,258.19078014184396
2790,42.15,10920.03,247.3451455964037,21499.578382658798,-87.03134694063586,1.0,906207.2288290682,950384.9195321518,0.9535160019954536,247.03258237889477,259.07544483985765
2791,42.25,10922.79,247.30833451055588,21499.578382658798,-87.03134694063586,1.0,908357.1866673342,950625.126049708,0.9555366903060759,247.03258237889477,258.52757396449704
2792,42.45,10960.21,247.27086402266374,21499.578382658798,-87.03134694063586,1.0,912657.102343866,953881.8390522264,0.956782134829906,247.03258237889477,258.19104829210835
2793,41.95,10886.0,247.2328234778025,21499.578382658798,-87.03134694063586,1.0,901907.3131525366,947423.2427957619,0.9519581876533746,247.03258237889477,259.49940405244337
2794,42.05,10914.86,247.19471792941533,21499.578382658798,-87.03134694063586,1.0,904057.2709908023,949934.9674684687,0.9517043818273916,247.03258237889477,259.5686087990488
2795,42.1,10919.52,247.15740615430548,21499.578382658798,-87.03134694063586,1.0,905132.2499099354,950340.5335452121,0.9524293850051531,247.03258237889477,259.3710213776722
2796,41.95,10898.94,247.1196574733386,21499.578382658798,-87.03134694063586,1.0,901907.3131525366,948549.4284251739,0.950827954901544,247.03258237889477,259.8078665077473
2797,42.3,10947.11,247.08378755017128,21499.578382658798,-87.03134694063586,1.0,909432.1655864671,952741.7284073043,0.9545421791346983,247.03258237889477,258.79692671394804
2798,42.5,10974.16,247.04932091349716,21499.578382658798,-87.03134694063586,1.0,913732.0812629989,955095.9263420483,0.9566914234076255,247.03258237889477,258.2155294117647
2799,42.45,10995.21,247.01111589960723,21499.578382658798,-87.03134694063586,1.0,912657.102343866,956927.9361951487,0.9537365018025198,247.03258237889477,259.0155477031802
2800,42.85,11040.28,246.97504216413353,21499.578382658798,-87.03134694063586,1.0,921256.9336969295,960850.4390017632,0.9587932692771959,247.03258237889477,257.6494749124854
2801,43.1,11103.88,246.93858399767407,21499.578382658798,-87.03134694063586,1.0,926631.8282925942,966385.6326671876,0.9588634153584481,247.03258237889477,257.630626450116
2802,43.1,11084.94,246.90362553390688,21499.578382658798,-87.03134694063586,1.0,926631.8282925942,964737.2589561321,0.9605017528764579,247.03258237889477,257.1911832946636
2803,43.15,11088.66,246.87045409057376,21499.578382658798,-87.03134694063586,1.0,927706.8072117271,965061.0155667511,0.9612934231592735,247.03258237889477,256.97937427578216
2804,43.3,11114.89,246.83619667838488,21499.578382658798,-87.03134694063586,1.0,930931.7439691259,967343.847797004,0.962358675345068,247.03258237889477,256.69491916859124
2805,43.35,11123.61,246.80196921432594,21499.578382658798,-87.03134694063586,1.0,932006.7228882589,968102.7611423265,0.9627146624274932,247.03258237889477,256.6
2806,43.45,11128.28,246.76843187772357,21499.578382658798,-87.03134694063586,1.0,934156.6807265248,968509.1975325393,0.9645305208318785,247.03258237889477,256.116915995397
2807,43.45,11138.92,246.73501761662357,21499.578382658798,-87.03134694063586,1.0,934156.6807265248,969435.2110639876,0.9636091923061642,247.03258237889477,256.3617951668584
2808,43.5,11150.3,246.70446023778393,21499.578382658798,-87.03134694063586,1.0,935231.6596456578,970425.6277921719,0.9637334720574265,247.03258237889477,256.3287356321839
2809,43.65,11169.31,246.6763209915354,21499.578382658798,-87.03134694063586,1.0,938456.5964030565,972080.0936975135,0.965410774778277,247.03258237889477,255.88339060710194
2810,43.55,11152.37,246.64632691052006,21499.578382658798,-87.03134694063586,1.0,936306.6385647906,970605.7826803392,0.9646621267587845,247.03258237889477,256.0819747416763
2811,43.6,11157.03,246.6168264594117,21499.578382658798,-87.03134694063586,1.0,937381.6174839236,971011.3487570825,0.9653662840128431,247.03258237889477,255.89518348623855
2812,43.7,11174.74,246.58835001565302,21499.578382658798,-87.03134694063586,1.0,939531.5753221895,972552.6739114011,0.9660469818499313,247.03258237889477,255.7148741418764
2813,43.5,11144.94,246.55991414652922,21499.578382658798,-87.03134694063586,1.0,935231.6596456578,969959.1397725702,0.9641969659308998,247.03258237889477,256.2055172413793
2814,43.3,11120.19,246.52774573000687,21499.578382658798,-87.03134694063586,1.0,930931.7439691259,967805.1139357894,0.9619000050364376,247.03258237889477,256.8173210161663
2815,43.2,11114.59,246.49539518556807,21499.578382658798,-87.03134694063586,1.0,928781.7861308601,967317.7383929219,0.9601620535501764,247.03258237889477,257.2821759259259
2816,43.25,11139.77,246.47058297892596,21499.578382658798,-87.03134694063586,1.0,929856.765049993,969509.1877088872,0.9591005189413423,247.03258237889477,257.566936416185
2817,43.9,11250.95,246.44729211747773,21499.578382658798,-87.03134694063586,1.0,943831.4909987212,979185.332861747,0.9638946370247383,247.03258237889477,256.2858769931663
2818,43.85,11271.75,246.42299261998176,21499.578382658798,-87.03134694063586,1.0,942756.5120795883,980995.5848781122,0.9610201377172609,247.03258237889477,257.0524515393386
2819,43.7,11275.73,246.3992406641141,21499.578382658798,-87.03134694063586,1.0,939531.5753221895,981341.9696389359,0.9573946742213322,247.03258237889477,258.0258581235698
2820,43.15,11191.11,246.3737886381708,21499.578382658798,-87.03134694063586,1.0,927706.8072117271,973977.3770608194,0.9524931780358971,247.03258237889477,259.35365005793744
2821,43.3,11199.37,246.35151979247792,21499.578382658798,-87.03134694063586,1.0,930931.7439691259,974696.2559865491,0.9550993329987438,247.03258237889477,258.64595842956123
2822,43.5,11215.46,246.33146098102242,21499.578382658798,-87.03134694063586,1.0,935231.6596456578,976096.5903588238,0.9581343371990024,247.03258237889477,257.82666666666665
2823,43.3,11186.08,246.3105606299383,21499.578382658798,-87.03134694063586,1.0,930931.7439691259,973539.6093857079,0.9562340710066568,247.03258237889477,258.3390300230947
2824,43.4,11196.64,246.2895539269973,21499.578382658798,-87.03134694063586,1.0,933081.7018073918,974458.660409401,0.9575385182736993,247.03258237889477,257.98709677419356
2825,43.6,11226.09,246.2711010316323,21499.578382658798,-87.03134694063586,1.0,937381.6174839236,977021.7335768028,0.959427600502028,247.03258237889477,257.479128440367
2826,43.8,11261.07,246.25663287824023,21499.578382658798,-87.03134694063586,1.0,941681.5331604553,980066.0900927862,0.9608347260247552,247.03258237889477,257.10205479452054
2827,43.85,11264.8,246.24138431187524,21499.578382658798,-87.03134694063586,1.0,942756.5120795883,980390.7170168747,0.9616130545872573,247.03258237889477,256.8939566704675
2828,43.7,11253.03,246.22637788450135,21499.578382658798,-87.03134694063586,1.0,939531.5753221895,979366.3580633836,0.9593259637588899,247.03258237889477,257.50640732265447
2829,43.9,11298.42,246.2151059594135,21499.578382658798,-87.03134694063586,1.0,943831.4909987212,983316.7109010189,0.9598448602931632,247.03258237889477,257.3671981776765
2830,43.9,11296.68,246.2050963514269,21499.578382658798,-87.03134694063586,1.0,943831.4909987212,983165.2763573423,0.9599927028501719,247.03258237889477,257.32756264236906
2831,43.85,11288.78,246.1951463453683,21499.578382658798,-87.03134694063586,1.0,942756.5120795883,982477.7287165113,0.959570364318778,247.03258237889477,257.44082098061574
2832,43.85,11271.78,246.19259587612635,21499.578382658798,-87.03134694063586,1.0,942756.5120795883,980998.1958185205,0.9610175799487334,247.03258237889477,257.0531356898518
2833,43.05,11173.33,246.18511780565441,21499.578382658798,-87.03134694063586,1.0,925556.8493734612,972429.9597122149,0.9517979574049472,247.03258237889477,259.5430894308943
2834,43.2,11178.27,246.17848817997566,21499.578382658798,-87.03134694063586,1.0,928781.7861308601,972859.8945661016,0.9546922340190614,247.03258237889477,258.75624999999997
2835,43.05,11171.51,246.16871672693588,21499.578382658798,-87.03134694063586,1.0,925556.8493734612,972271.562660783,0.9519530190109858,247.03258237889477,259.5008130081301
2836,42.75,11159.52,246.1549409354181,21499.578382658798,-87.03134694063586,1.0,919106.9758586636,971228.0568109647,0.9463348689457746,247.03258237889477,261.04140350877196
2837,43.1,11178.05,246.14399372995234,21499.578382658798,-87.03134694063586,1.0,926631.8282925942,972840.7476697746,0.9525010445051117,247.03258237889477,259.3515081206496
2838,43.15,11189.86,246.13280551297333,21499.578382658798,-87.03134694063586,1.0,927706.8072117271,973868.5878771436,0.952599579409332,247.03258237889477,259.32468134414836
2839,43.15,11174.53,246.12118675876684,21499.578382658798,-87.03134694063586,1.0,927706.8072117271,972534.3973285437,0.9539064219836815,247.03258237889477,258.9694090382387
2840,43.1,11170.42,246.10988793108623,21499.578382658798,-87.03134694063586,1.0,926631.8282925942,972176.6984926176,0.9531516541482205,247.03258237889477,259.17447795823665
2841,43.2,11154.74,246.1009562138456,21499.578382658798,-87.03134694063586,1.0,928781.7861308601,970812.0469725884,0.956706078202473,247.03258237889477,258.21157407407406
2842,43.25,11156.85,246.09170990953754,21499.578382658798,-87.03134694063586,1.0,929856.765049993,970995.6831146332,0.9576322338193305,247.03258237889477,257.9618497109827
2843,42.95,11115.37,246.08257304578757,21499.578382658798,-87.03134694063586,1.0,923406.8915351954,967385.6228435356,0.954538572550759,247.03258237889477,258.79790454016296
2844,43.45,11143.65,246.07913309563642,21499.578382658798,-87.03134694063586,1.0,934156.6807265248,969846.8693350167,0.9632001816606748,247.03258237889477,256.4706559263521
